scenario,scenario_tag,method,series_seed,margin,n_true,n_pred,precision,recall,f1,mae,roc_auc,pr_auc,time_s
"D=1, pink",D10_pink,GRU_v2,1045,25,180,70,0.985714,0.383333,0.552,2.6087,0.927,0.9839,1.9423
"D=1, pink",D10_pink,GRU_v2,1045,50,180,70,0.985714,0.383333,0.552,2.6087,0.9388,0.9981,1.9423
"D=1, pink",D10_pink,GRU_v2,1045,100,180,70,1.0,0.388889,0.56,3.6857,0.954,0.9999,1.9423
"D=1, pink",D10_pink,GRU_v2,1046,25,215,80,1.0,0.372093,0.542373,2.15,0.9321,0.9818,2.034
"D=1, pink",D10_pink,GRU_v2,1046,50,215,80,1.0,0.372093,0.542373,2.15,0.8834,0.9922,2.034
"D=1, pink",D10_pink,GRU_v2,1046,100,215,80,1.0,0.372093,0.542373,2.15,,,2.034
"D=1, pink",D10_pink,GRU_v2,1047,25,199,68,1.0,0.341709,0.509363,1.8235,0.9297,0.9767,2.1264
"D=1, pink",D10_pink,GRU_v2,1047,50,199,68,1.0,0.341709,0.509363,1.8235,0.8758,0.9868,2.1264
"D=1, pink",D10_pink,GRU_v2,1047,100,199,68,1.0,0.341709,0.509363,1.8235,,,2.1264
"D=1, pink",D10_pink,GRU_v2,1048,25,215,76,1.0,0.353488,0.522337,2.5789,0.926,0.9807,1.9586
"D=1, pink",D10_pink,GRU_v2,1048,50,215,76,1.0,0.353488,0.522337,2.5789,0.9237,0.9918,1.9586
"D=1, pink",D10_pink,GRU_v2,1048,100,215,76,1.0,0.353488,0.522337,2.5789,,,1.9586
"D=1, pink",D10_pink,GRU_v2,1049,25,203,74,0.986486,0.359606,0.527076,1.8904,0.9447,0.9852,1.9311
"D=1, pink",D10_pink,GRU_v2,1049,50,203,74,0.986486,0.359606,0.527076,1.8904,0.8786,0.9946,1.9311
"D=1, pink",D10_pink,GRU_v2,1049,100,203,74,1.0,0.364532,0.534296,2.9595,,,1.9311
"D=1.5, white",D15_white,GRU_v2,1000,25,121,33,1.0,0.272727,0.428571,2.697,0.8461,0.968,1.6657
"D=1.5, white",D15_white,GRU_v2,1000,50,121,33,1.0,0.272727,0.428571,2.697,0.8645,0.9928,1.6657
"D=1.5, white",D15_white,GRU_v2,1000,100,121,33,1.0,0.272727,0.428571,2.697,,,1.6657
"D=1.5, white",D15_white,GRU_v2,1001,25,116,29,0.965517,0.241379,0.386207,3.5,0.7802,0.9538,2.084
"D=1.5, white",D15_white,GRU_v2,1001,50,116,29,0.965517,0.241379,0.386207,3.5,0.9482,0.9997,2.084
"D=1.5, white",D15_white,GRU_v2,1001,100,116,29,1.0,0.25,0.4,6.4483,,,2.084
"D=1.5, white",D15_white,GRU_v2,1002,25,106,31,0.967742,0.283019,0.437956,2.7333,0.8329,0.9655,0.9252
"D=1.5, white",D15_white,GRU_v2,1002,50,106,31,0.967742,0.283019,0.437956,2.7333,0.9298,0.9979,0.9252
"D=1.5, white",D15_white,GRU_v2,1002,100,106,31,1.0,0.292453,0.452555,5.2258,,,0.9252
"D=1.5, white",D15_white,GRU_v2,1003,25,107,26,1.0,0.242991,0.390977,2.8462,0.8225,0.9606,0.9713
"D=1.5, white",D15_white,GRU_v2,1003,50,107,26,1.0,0.242991,0.390977,2.8462,0.8676,0.998,0.9713
"D=1.5, white",D15_white,GRU_v2,1003,100,107,26,1.0,0.242991,0.390977,2.8462,,,0.9713
"D=1.5, white",D15_white,GRU_v2,1004,25,133,39,0.948718,0.278195,0.430233,2.8108,0.7908,0.98,1.055
"D=1.5, white",D15_white,GRU_v2,1004,50,133,39,1.0,0.293233,0.453488,4.9231,,,1.055
"D=1.5, white",D15_white,GRU_v2,1004,100,133,39,1.0,0.293233,0.453488,4.9231,,,1.055
"D=1.5, white",D15_white,GRU_v2,1005,25,93,25,1.0,0.268817,0.423729,4.0,0.7877,0.946,1.9585
"D=1.5, white",D15_white,GRU_v2,1005,50,93,25,1.0,0.268817,0.423729,4.0,0.9966,0.9999,1.9585
"D=1.5, white",D15_white,GRU_v2,1005,100,93,25,1.0,0.268817,0.423729,4.0,,,1.9585
"D=1.5, white",D15_white,GRU_v2,1006,25,121,32,1.0,0.264463,0.418301,3.625,0.8124,0.9645,1.5354
"D=1.5, white",D15_white,GRU_v2,1006,50,121,32,1.0,0.264463,0.418301,3.625,0.8233,0.9978,1.5354
"D=1.5, white",D15_white,GRU_v2,1006,100,121,32,1.0,0.264463,0.418301,3.625,,,1.5354
"D=1.5, white",D15_white,GRU_v2,1007,25,102,37,0.972973,0.352941,0.517986,2.8333,0.8046,0.9503,1.6914
"D=1.5, white",D15_white,GRU_v2,1007,50,102,37,1.0,0.362745,0.532374,3.6216,0.9531,0.9992,1.6914
"D=1.5, white",D15_white,GRU_v2,1007,100,102,37,1.0,0.362745,0.532374,3.6216,,,1.6914
"D=1.5, white",D15_white,GRU_v2,1008,25,117,31,1.0,0.264957,0.418919,2.4839,0.8694,0.9664,1.4066
"D=1.5, white",D15_white,GRU_v2,1008,50,117,31,1.0,0.264957,0.418919,2.4839,0.9384,0.9949,1.4066
"D=1.5, white",D15_white,GRU_v2,1008,100,117,31,1.0,0.264957,0.418919,2.4839,0.9718,0.9996,1.4066
"D=1.5, white",D15_white,GRU_v2,1009,25,112,37,1.0,0.330357,0.496644,3.7568,0.8418,0.9741,1.7713
"D=1.5, white",D15_white,GRU_v2,1009,50,112,37,1.0,0.330357,0.496644,3.7568,0.9596,0.9988,1.7713
"D=1.5, white",D15_white,GRU_v2,1009,100,112,37,1.0,0.330357,0.496644,3.7568,,,1.7713
"D=1.5, white",D15_white,GRU_v2,1010,25,123,25,1.0,0.203252,0.337838,3.32,0.8401,0.964,1.4584
"D=1.5, white",D15_white,GRU_v2,1010,50,123,25,1.0,0.203252,0.337838,3.32,0.9365,0.9978,1.4584
"D=1.5, white",D15_white,GRU_v2,1010,100,123,25,1.0,0.203252,0.337838,3.32,,,1.4584
"D=1.5, white",D15_white,GRU_v2,1011,25,121,41,0.95122,0.322314,0.481481,2.9744,0.8331,0.9761,1.8966
"D=1.5, white",D15_white,GRU_v2,1011,50,121,41,1.0,0.338843,0.506173,4.6098,0.9301,0.9982,1.8966
"D=1.5, white",D15_white,GRU_v2,1011,100,121,41,1.0,0.338843,0.506173,4.6098,,,1.8966
"D=1.5, white",D15_white,GRU_v2,1012,25,107,35,1.0,0.327103,0.492958,2.7429,0.8386,0.9638,1.3463
"D=1.5, white",D15_white,GRU_v2,1012,50,107,35,1.0,0.327103,0.492958,2.7429,0.9068,0.9975,1.3463
"D=1.5, white",D15_white,GRU_v2,1012,100,107,35,1.0,0.327103,0.492958,2.7429,,,1.3463
"D=1.5, white",D15_white,GRU_v2,1013,25,106,32,0.9375,0.283019,0.434783,3.8667,0.7573,0.9265,1.0846
"D=1.5, white",D15_white,GRU_v2,1013,50,106,32,0.96875,0.292453,0.449275,5.0968,0.7778,0.9896,1.0846
"D=1.5, white",D15_white,GRU_v2,1013,100,106,32,1.0,0.301887,0.463768,6.9062,,,1.0846
"D=1.5, white",D15_white,GRU_v2,1014,25,101,28,0.964286,0.267327,0.418605,2.5926,0.7762,0.9411,1.3261
"D=1.5, white",D15_white,GRU_v2,1014,50,101,28,0.964286,0.267327,0.418605,2.5926,0.8376,0.9929,1.3261
"D=1.5, white",D15_white,GRU_v2,1014,100,101,28,1.0,0.277228,0.434109,4.7857,,,1.3261
"D=1.5, white",D15_white,GRU_v2,1015,25,110,33,0.969697,0.290909,0.447552,2.7188,0.7746,0.9459,1.4301
"D=1.5, white",D15_white,GRU_v2,1015,50,110,33,0.969697,0.290909,0.447552,2.7188,0.9164,0.9995,1.4301
"D=1.5, white",D15_white,GRU_v2,1015,100,110,33,1.0,0.3,0.461538,5.3333,,,1.4301
"D=1.5, white",D15_white,GRU_v2,1016,25,111,43,1.0,0.387387,0.558442,2.8605,0.8926,0.9811,1.7929
"D=1.5, white",D15_white,GRU_v2,1016,50,111,43,1.0,0.387387,0.558442,2.8605,0.9138,0.9973,1.7929
"D=1.5, white",D15_white,GRU_v2,1016,100,111,43,1.0,0.387387,0.558442,2.8605,,,1.7929
"D=1.5, white",D15_white,GRU_v2,1017,25,110,44,0.931818,0.372727,0.532468,3.9024,0.8061,0.9603,1.6678
"D=1.5, white",D15_white,GRU_v2,1017,50,110,44,0.977273,0.390909,0.558442,5.0465,0.8857,0.9975,1.6678
"D=1.5, white",D15_white,GRU_v2,1017,100,110,44,1.0,0.4,0.571429,6.2045,,,1.6678
"D=1.5, white",D15_white,GRU_v2,1018,25,117,37,0.945946,0.299145,0.454545,3.3714,0.8489,0.9791,1.5563
"D=1.5, white",D15_white,GRU_v2,1018,50,117,37,1.0,0.316239,0.480519,5.7297,0.7565,0.9994,1.5563
"D=1.5, white",D15_white,GRU_v2,1018,100,117,37,1.0,0.316239,0.480519,5.7297,,,1.5563
"D=1.5, white",D15_white,GRU_v2,1019,25,111,25,0.96,0.216216,0.352941,2.2917,0.774,0.9442,1.8986
"D=1.5, white",D15_white,GRU_v2,1019,50,111,25,0.96,0.216216,0.352941,2.2917,0.8448,0.9965,1.8986
"D=1.5, white",D15_white,GRU_v2,1019,100,111,25,1.0,0.225225,0.367647,4.8,,,1.8986
"D=1.5, white",D15_white,GRU_v2,1020,25,119,20,1.0,0.168067,0.28777,1.9,0.8314,0.9648,1.7013
"D=1.5, white",D15_white,GRU_v2,1020,50,119,20,1.0,0.168067,0.28777,1.9,0.9038,0.9951,1.7013
"D=1.5, white",D15_white,GRU_v2,1020,100,119,20,1.0,0.168067,0.28777,1.9,,,1.7013
"D=1.5, white",D15_white,GRU_v2,1021,25,117,34,0.941176,0.273504,0.423841,3.9062,0.8121,0.9479,1.5884
"D=1.5, white",D15_white,GRU_v2,1021,50,117,34,1.0,0.290598,0.450331,5.5,0.9258,0.9966,1.5884
"D=1.5, white",D15_white,GRU_v2,1021,100,117,34,1.0,0.290598,0.450331,5.5,,,1.5884
"D=1.5, white",D15_white,GRU_v2,1022,25,124,35,1.0,0.282258,0.440252,3.2857,0.7157,0.9493,1.3434
"D=1.5, white",D15_white,GRU_v2,1022,50,124,35,1.0,0.282258,0.440252,3.2857,0.8916,0.9999,1.3434
"D=1.5, white",D15_white,GRU_v2,1022,100,124,35,1.0,0.282258,0.440252,3.2857,,,1.3434
"D=1.5, white",D15_white,GRU_v2,1023,25,115,27,0.851852,0.2,0.323944,3.3043,0.775,0.9288,0.9085
"D=1.5, white",D15_white,GRU_v2,1023,50,115,27,0.888889,0.208696,0.338028,4.4583,0.8452,0.985,0.9085
"D=1.5, white",D15_white,GRU_v2,1023,100,115,27,1.0,0.234783,0.380282,11.9259,0.9366,0.9997,0.9085
"D=1.5, white",D15_white,GRU_v2,1024,25,101,42,0.952381,0.39604,0.559441,4.6,0.8054,0.9537,1.0811
"D=1.5, white",D15_white,GRU_v2,1024,50,101,42,0.97619,0.405941,0.573427,5.4878,0.9469,0.9996,1.0811
"D=1.5, white",D15_white,GRU_v2,1024,100,101,42,1.0,0.415842,0.587413,6.8333,,,1.0811
"D=1.5, white",D15_white,GRU_v2,1025,25,103,33,1.0,0.320388,0.485294,3.8485,0.8271,0.9653,1.2432
"D=1.5, white",D15_white,GRU_v2,1025,50,103,33,1.0,0.320388,0.485294,3.8485,0.9229,0.999,1.2432
"D=1.5, white",D15_white,GRU_v2,1025,100,103,33,1.0,0.320388,0.485294,3.8485,,,1.2432
"D=1.5, white",D15_white,GRU_v2,1026,25,100,42,0.952381,0.4,0.56338,3.975,0.7912,0.9525,1.0042
"D=1.5, white",D15_white,GRU_v2,1026,50,100,42,1.0,0.42,0.591549,5.9048,0.8857,0.9984,1.0042
"D=1.5, white",D15_white,GRU_v2,1026,100,100,42,1.0,0.42,0.591549,5.9048,,,1.0042
"D=1.5, white",D15_white,GRU_v2,1027,25,106,27,1.0,0.254717,0.406015,3.8148,0.7159,0.9134,0.941
"D=1.5, white",D15_white,GRU_v2,1027,50,106,27,1.0,0.254717,0.406015,3.8148,0.7479,0.9794,0.941
"D=1.5, white",D15_white,GRU_v2,1027,100,106,27,1.0,0.254717,0.406015,3.8148,,,0.941
"D=1.5, white",D15_white,GRU_v2,1028,25,122,28,1.0,0.229508,0.373333,2.3214,0.8549,0.9634,0.7501
"D=1.5, white",D15_white,GRU_v2,1028,50,122,28,1.0,0.229508,0.373333,2.3214,0.8818,0.9945,0.7501
"D=1.5, white",D15_white,GRU_v2,1028,100,122,28,1.0,0.229508,0.373333,2.3214,,,0.7501
"D=1.5, white",D15_white,GRU_v2,1029,25,111,27,0.925926,0.225225,0.362319,2.88,0.8016,0.9485,0.7861
"D=1.5, white",D15_white,GRU_v2,1029,50,111,27,0.962963,0.234234,0.376812,3.9231,0.793,0.9966,0.7861
"D=1.5, white",D15_white,GRU_v2,1029,100,111,27,1.0,0.243243,0.391304,6.5926,,,0.7861
"D=1.5, white",D15_white,GRU_v2,1030,25,127,38,1.0,0.299213,0.460606,2.7895,0.8573,0.9849,0.7141
"D=1.5, white",D15_white,GRU_v2,1030,50,127,38,1.0,0.299213,0.460606,2.7895,,,0.7141
"D=1.5, white",D15_white,GRU_v2,1030,100,127,38,1.0,0.299213,0.460606,2.7895,,,0.7141
"D=1.5, white",D15_white,GRU_v2,1031,25,154,29,0.965517,0.181818,0.306011,4.1429,0.6976,0.9738,1.8167
"D=1.5, white",D15_white,GRU_v2,1031,50,154,29,1.0,0.188312,0.31694,5.069,,,1.8167
"D=1.5, white",D15_white,GRU_v2,1031,100,154,29,1.0,0.188312,0.31694,5.069,,,1.8167
"D=1.5, white",D15_white,GRU_v2,1032,25,112,35,1.0,0.3125,0.47619,4.0571,0.7425,0.9564,1.9758
"D=1.5, white",D15_white,GRU_v2,1032,50,112,35,1.0,0.3125,0.47619,4.0571,,,1.9758
"D=1.5, white",D15_white,GRU_v2,1032,100,112,35,1.0,0.3125,0.47619,4.0571,,,1.9758
"D=1.5, white",D15_white,GRU_v2,1033,25,101,35,0.942857,0.326733,0.485294,3.9697,0.8852,0.966,1.6679
"D=1.5, white",D15_white,GRU_v2,1033,50,101,35,0.971429,0.336634,0.5,4.7059,0.951,0.998,1.6679
"D=1.5, white",D15_white,GRU_v2,1033,100,101,35,1.0,0.346535,0.514706,6.1143,,,1.6679
"D=1.5, white",D15_white,GRU_v2,1034,25,125,23,0.956522,0.176,0.297297,3.7727,0.7099,0.958,1.7425
"D=1.5, white",D15_white,GRU_v2,1034,50,125,23,1.0,0.184,0.310811,5.6522,0.7889,0.9945,1.7425
"D=1.5, white",D15_white,GRU_v2,1034,100,125,23,1.0,0.184,0.310811,5.6522,,,1.7425
"D=1.5, white",D15_white,GRU_v2,1035,25,107,31,0.935484,0.271028,0.42029,3.2759,0.8135,0.9612,1.5694
"D=1.5, white",D15_white,GRU_v2,1035,50,107,31,0.967742,0.280374,0.434783,4.2,0.8898,0.9993,1.5694
"D=1.5, white",D15_white,GRU_v2,1035,100,107,31,1.0,0.28972,0.449275,5.7419,,,1.5694
"D=1.5, white",D15_white,GRU_v2,1036,25,116,34,0.970588,0.284483,0.44,2.9394,0.7835,0.9521,1.8187
"D=1.5, white",D15_white,GRU_v2,1036,50,116,34,1.0,0.293103,0.453333,4.0294,0.8014,0.9929,1.8187
"D=1.5, white",D15_white,GRU_v2,1036,100,116,34,1.0,0.293103,0.453333,4.0294,,,1.8187
"D=1.5, white",D15_white,GRU_v2,1037,25,112,30,1.0,0.267857,0.422535,3.7667,0.8347,0.9553,1.813
"D=1.5, white",D15_white,GRU_v2,1037,50,112,30,1.0,0.267857,0.422535,3.7667,0.947,0.9986,1.813
"D=1.5, white",D15_white,GRU_v2,1037,100,112,30,1.0,0.267857,0.422535,3.7667,,,1.813
"D=1.5, white",D15_white,GRU_v2,1038,25,130,39,0.974359,0.292308,0.449704,2.3421,0.8507,0.975,1.3244
"D=1.5, white",D15_white,GRU_v2,1038,50,130,39,1.0,0.3,0.461538,3.4359,0.941,0.9997,1.3244
"D=1.5, white",D15_white,GRU_v2,1038,100,130,39,1.0,0.3,0.461538,3.4359,,,1.3244
"D=1.5, white",D15_white,GRU_v2,1039,25,105,34,1.0,0.32381,0.489209,3.0294,0.8392,0.961,1.2714
"D=1.5, white",D15_white,GRU_v2,1039,50,105,34,1.0,0.32381,0.489209,3.0294,0.9113,0.9973,1.2714
"D=1.5, white",D15_white,GRU_v2,1039,100,105,34,1.0,0.32381,0.489209,3.0294,,,1.2714
"D=1.5, white",D15_white,GRU_v2,1040,25,113,31,1.0,0.274336,0.430556,2.7742,0.7427,0.9325,1.866
"D=1.5, white",D15_white,GRU_v2,1040,50,113,31,1.0,0.274336,0.430556,2.7742,0.9409,0.9988,1.866
"D=1.5, white",D15_white,GRU_v2,1040,100,113,31,1.0,0.274336,0.430556,2.7742,,,1.866
"D=1.5, white",D15_white,GRU_v2,1041,25,133,35,0.942857,0.24812,0.392857,4.1818,0.6996,0.9514,1.534
"D=1.5, white",D15_white,GRU_v2,1041,50,133,35,0.942857,0.24812,0.392857,4.1818,0.9092,0.9993,1.534
"D=1.5, white",D15_white,GRU_v2,1041,100,133,35,1.0,0.263158,0.416667,8.3714,,,1.534
"D=1.5, white",D15_white,GRU_v2,1042,25,127,38,0.947368,0.283465,0.436364,3.2222,0.8229,0.9709,1.5682
"D=1.5, white",D15_white,GRU_v2,1042,50,127,38,0.973684,0.291339,0.448485,4.0,0.9397,0.9972,1.5682
"D=1.5, white",D15_white,GRU_v2,1042,100,127,38,1.0,0.299213,0.460606,6.1316,,,1.5682
"D=1.5, white",D15_white,GRU_v2,1043,25,123,35,0.914286,0.260163,0.405063,2.7188,0.8126,0.9606,1.9092
"D=1.5, white",D15_white,GRU_v2,1043,50,123,35,1.0,0.284553,0.443038,5.5714,0.7483,0.9953,1.9092
"D=1.5, white",D15_white,GRU_v2,1043,100,123,35,1.0,0.284553,0.443038,5.5714,,,1.9092
"D=1.5, white",D15_white,GRU_v2,1044,25,101,35,0.942857,0.326733,0.485294,4.2727,0.8442,0.9656,1.7142
"D=1.5, white",D15_white,GRU_v2,1044,50,101,35,0.942857,0.326733,0.485294,4.2727,0.9135,0.9995,1.7142
"D=1.5, white",D15_white,GRU_v2,1044,100,101,35,1.0,0.346535,0.514706,9.3143,,,1.7142
"D=1.5, white",D15_white,GRU_v2,1045,25,113,33,0.939394,0.274336,0.424658,3.2903,0.8473,0.9664,1.9389
"D=1.5, white",D15_white,GRU_v2,1045,50,113,33,0.969697,0.283186,0.438356,4.5,0.895,0.9947,1.9389
"D=1.5, white",D15_white,GRU_v2,1045,100,113,33,0.969697,0.283186,0.438356,4.5,,,1.9389
"D=1.5, white",D15_white,GRU_v2,1046,25,124,27,1.0,0.217742,0.357616,3.4815,0.8161,0.9809,1.9471
"D=1.5, white",D15_white,GRU_v2,1046,50,124,27,1.0,0.217742,0.357616,3.4815,,,1.9471
"D=1.5, white",D15_white,GRU_v2,1046,100,124,27,1.0,0.217742,0.357616,3.4815,,,1.9471
"D=1.5, white",D15_white,GRU_v2,1047,25,111,33,0.939394,0.279279,0.430556,3.5806,0.847,0.9588,1.7899
"D=1.5, white",D15_white,GRU_v2,1047,50,111,33,0.939394,0.279279,0.430556,3.5806,0.8722,0.998,1.7899
"D=1.5, white",D15_white,GRU_v2,1047,100,111,33,1.0,0.297297,0.458333,8.8182,,,1.7899
"D=1.5, white",D15_white,GRU_v2,1048,25,134,28,1.0,0.208955,0.345679,3.5,0.8387,0.9741,1.2888
"D=1.5, white",D15_white,GRU_v2,1048,50,134,28,1.0,0.208955,0.345679,3.5,0.9304,0.9992,1.2888
"D=1.5, white",D15_white,GRU_v2,1048,100,134,28,1.0,0.208955,0.345679,3.5,,,1.2888
"D=1.5, white",D15_white,GRU_v2,1049,25,123,36,0.916667,0.268293,0.415094,3.3636,0.752,0.9525,1.5643
"D=1.5, white",D15_white,GRU_v2,1049,50,123,36,1.0,0.292683,0.45283,6.4722,0.9394,0.9984,1.5643
"D=1.5, white",D15_white,GRU_v2,1049,100,123,36,1.0,0.292683,0.45283,6.4722,,,1.5643
"D=0.5, white",D05_white,LSTM,1000,25,5,2,1.0,0.4,0.571429,0.5,0.5299,0.3124,9.2911
"D=0.5, white",D05_white,LSTM,1000,50,5,2,1.0,0.4,0.571429,0.5,0.4764,0.2643,9.2911
"D=0.5, white",D05_white,LSTM,1000,100,5,2,1.0,0.4,0.571429,0.5,0.4713,0.3232,9.2911
"D=0.5, white",D05_white,LSTM,1001,25,1,0,0.0,0.0,0.0,9999.0,0.296,0.0018,0.6515
"D=0.5, white",D05_white,LSTM,1001,50,1,0,0.0,0.0,0.0,9999.0,0.6791,0.0282,0.6515
"D=0.5, white",D05_white,LSTM,1001,100,1,0,0.0,0.0,0.0,9999.0,0.4143,0.037,0.6515
"D=0.5, white",D05_white,LSTM,1002,25,1,1,0.0,0.0,0.0,9999.0,0.6658,0.0065,0.8592
"D=0.5, white",D05_white,LSTM,1002,50,1,1,0.0,0.0,0.0,9999.0,0.7635,0.0341,0.8592
"D=0.5, white",D05_white,LSTM,1002,100,1,1,0.0,0.0,0.0,9999.0,0.7437,0.0815,0.8592
"D=0.5, white",D05_white,LSTM,1003,25,3,0,0.0,0.0,0.0,9999.0,0.6352,0.2559,0.9976
"D=0.5, white",D05_white,LSTM,1003,50,3,0,0.0,0.0,0.0,9999.0,0.534,0.1747,0.9976
"D=0.5, white",D05_white,LSTM,1003,100,3,0,0.0,0.0,0.0,9999.0,0.5458,0.1939,0.9976
"D=0.5, white",D05_white,LSTM,1004,25,3,2,0.5,0.333333,0.4,16.0,0.6923,0.2565,1.3166
"D=0.5, white",D05_white,LSTM,1004,50,3,2,0.5,0.333333,0.4,16.0,0.4832,0.163,1.3166
"D=0.5, white",D05_white,LSTM,1004,100,3,2,1.0,0.666667,0.8,56.0,0.5201,0.2932,1.3166
"D=0.5, white",D05_white,LSTM,1005,25,3,1,1.0,0.333333,0.5,4.0,0.4766,0.2712,1.3747
"D=0.5, white",D05_white,LSTM,1005,50,3,1,1.0,0.333333,0.5,4.0,0.338,0.1576,1.3747
"D=0.5, white",D05_white,LSTM,1005,100,3,1,1.0,0.333333,0.5,4.0,0.3752,0.1653,1.3747
"D=0.5, white",D05_white,LSTM,1006,25,1,1,0.0,0.0,0.0,9999.0,0.9347,0.0358,1.3006
"D=0.5, white",D05_white,LSTM,1006,50,1,1,0.0,0.0,0.0,9999.0,0.622,0.0455,1.3006
"D=0.5, white",D05_white,LSTM,1006,100,1,1,0.0,0.0,0.0,9999.0,0.3704,0.0405,1.3006
"D=0.5, white",D05_white,LSTM,1007,25,1,1,0.0,0.0,0.0,9999.0,0.7335,0.0064,0.8634
"D=0.5, white",D05_white,LSTM,1007,50,1,1,0.0,0.0,0.0,9999.0,0.5631,0.0292,0.8634
"D=0.5, white",D05_white,LSTM,1007,100,1,1,0.0,0.0,0.0,9999.0,0.5668,0.1807,0.8634
"D=0.5, white",D05_white,LSTM,1008,25,3,2,0.5,0.333333,0.4,3.0,0.6201,0.0981,0.8421
"D=0.5, white",D05_white,LSTM,1008,50,3,2,0.5,0.333333,0.4,3.0,0.5841,0.116,0.8421
"D=0.5, white",D05_white,LSTM,1008,100,3,2,0.5,0.333333,0.4,3.0,0.6374,0.2301,0.8421
"D=0.5, white",D05_white,LSTM,1009,25,3,1,1.0,0.333333,0.5,1.0,0.5242,0.2929,0.7856
"D=0.5, white",D05_white,LSTM,1009,50,3,1,1.0,0.333333,0.5,1.0,0.4994,0.2197,0.7856
"D=0.5, white",D05_white,LSTM,1009,100,3,1,1.0,0.333333,0.5,1.0,0.6407,0.2958,0.7856
"D=0.5, white",D05_white,LSTM,1010,25,3,2,0.5,0.333333,0.4,1.0,0.762,0.2697,0.9053
"D=0.5, white",D05_white,LSTM,1010,50,3,2,0.5,0.333333,0.4,1.0,0.6163,0.185,0.9053
"D=0.5, white",D05_white,LSTM,1010,100,3,2,0.5,0.333333,0.4,1.0,0.4894,0.1901,0.9053
"D=0.5, white",D05_white,LSTM,1011,25,3,1,1.0,0.333333,0.5,1.0,0.5404,0.2253,1.1252
"D=0.5, white",D05_white,LSTM,1011,50,3,1,1.0,0.333333,0.5,1.0,0.6,0.2238,1.1252
"D=0.5, white",D05_white,LSTM,1011,100,3,1,1.0,0.333333,0.5,1.0,0.4924,0.2124,1.1252
"D=0.5, white",D05_white,LSTM,1012,25,1,1,0.0,0.0,0.0,9999.0,0.1581,0.0024,1.4171
"D=0.5, white",D05_white,LSTM,1012,50,1,1,0.0,0.0,0.0,9999.0,0.6113,0.0312,1.4171
"D=0.5, white",D05_white,LSTM,1012,100,1,1,0.0,0.0,0.0,9999.0,0.7229,0.1244,1.4171
"D=0.5, white",D05_white,LSTM,1013,25,3,0,0.0,0.0,0.0,9999.0,0.7204,0.262,1.2838
"D=0.5, white",D05_white,LSTM,1013,50,3,0,0.0,0.0,0.0,9999.0,0.6795,0.2168,1.2838
"D=0.5, white",D05_white,LSTM,1013,100,3,0,0.0,0.0,0.0,9999.0,0.5635,0.2193,1.2838
"D=0.5, white",D05_white,LSTM,1014,25,3,3,0.333333,0.333333,0.333333,3.0,0.6296,0.2797,1.11
"D=0.5, white",D05_white,LSTM,1014,50,3,3,0.333333,0.333333,0.333333,3.0,0.6449,0.2089,1.11
"D=0.5, white",D05_white,LSTM,1014,100,3,3,0.666667,0.666667,0.666667,40.5,0.6819,0.2789,1.11
"D=0.5, white",D05_white,LSTM,1015,25,1,4,0.0,0.0,0.0,9999.0,0.9593,0.1675,1.0104
"D=0.5, white",D05_white,LSTM,1015,50,1,4,0.25,1.0,0.4,27.0,0.8365,0.1639,1.0104
"D=0.5, white",D05_white,LSTM,1015,100,1,4,0.25,1.0,0.4,27.0,0.7259,0.1138,1.0104
"D=0.5, white",D05_white,LSTM,1016,25,3,2,0.5,0.333333,0.4,1.0,0.6798,0.2562,0.856
"D=0.5, white",D05_white,LSTM,1016,50,3,2,0.5,0.333333,0.4,1.0,0.6533,0.2158,0.856
"D=0.5, white",D05_white,LSTM,1016,100,3,2,0.5,0.333333,0.4,1.0,0.6425,0.2091,0.856
"D=0.5, white",D05_white,LSTM,1017,25,1,1,0.0,0.0,0.0,9999.0,0.2472,0.002,1.0177
"D=0.5, white",D05_white,LSTM,1017,50,1,1,0.0,0.0,0.0,9999.0,0.4287,0.0131,1.0177
"D=0.5, white",D05_white,LSTM,1017,100,1,1,1.0,1.0,1.0,69.0,0.6017,0.2013,1.0177
"D=0.5, white",D05_white,LSTM,1018,25,1,0,0.0,0.0,0.0,9999.0,0.1236,0.002,1.1701
"D=0.5, white",D05_white,LSTM,1018,50,1,0,0.0,0.0,0.0,9999.0,0.1563,0.009,1.1701
"D=0.5, white",D05_white,LSTM,1018,100,1,0,0.0,0.0,0.0,9999.0,0.4035,0.0338,1.1701
"D=0.5, white",D05_white,LSTM,1019,25,1,0,0.0,0.0,0.0,9999.0,0.4798,0.0033,1.3244
"D=0.5, white",D05_white,LSTM,1019,50,1,0,0.0,0.0,0.0,9999.0,0.5034,0.015,1.3244
"D=0.5, white",D05_white,LSTM,1019,100,1,0,0.0,0.0,0.0,9999.0,0.4091,0.035,1.3244
"D=0.5, white",D05_white,LSTM,1020,25,1,2,0.0,0.0,0.0,9999.0,0.4357,0.0035,1.2076
"D=0.5, white",D05_white,LSTM,1020,50,1,2,0.0,0.0,0.0,9999.0,0.4267,0.0134,1.2076
"D=0.5, white",D05_white,LSTM,1020,100,1,2,0.0,0.0,0.0,9999.0,0.2546,0.0261,1.2076
"D=0.5, white",D05_white,LSTM,1021,25,1,1,0.0,0.0,0.0,9999.0,0.2348,0.0019,1.1572
"D=0.5, white",D05_white,LSTM,1021,50,1,1,0.0,0.0,0.0,9999.0,0.339,0.011,1.1572
